,open,high,low,close,volume
2021-05-17,22196.47306339483,22542.5616896449,21913.284423694386,22300.89841058021,1654445909.1241765
2021-05-18,22749.28950573451,23202.022440643545,22412.225517277253,22766.743596894077,1473947034.6128168
2021-05-19,22320.307087506655,22460.956778516836,21994.050635432664,22413.42019494902,1242822012.8159816
2021-05-20,22199.223376454345,22416.049851267362,21751.880947154223,22175.529498310498,3860470654.8691287
2021-05-21,21953.451447838186,22221.016198064764,21248.32186361793,21870.13214805637,1902047428.1561418
2021-05-22,21472.65323903488,22030.044427457913,21188.948012897225,21390.74490742064,2966302346.266884
2021-05-23,21541.651904612532,21813.625439260006,21143.677672484122,21507.445300026142,1610765404.240398
2021-05-24,20996.519799428264,21572.845867084052,20548.661958259676,21057.326655953424,1358388641.8704052
2021-05-25,21389.77226335344,21588.66073385733,21194.785817726428,21312.40889438059,1177967274.3328261
2021-05-26,21448.02861442485,21875.997155707653,21238.985802815438,21365.537676038293,1154334017.3041162
2021-05-27,21233.235980942023,21678.2737368472,20969.679719741427,21297.842221804243,469216007.9567251
2021-05-28,20852.551286790214,21356.478742689887,20365.325883631358,20803.159160279316,236849701.06169385
2021-05-29,20482.591946704102,20779.467105210577,20303.552090689467,20526.41182325346,340342413.0298367
2021-05-30,21137.45906807109,21455.729180420796,20623.64395480674,21073.68161221562,144840698.32834917
2021-05-31,21581.44157389546,21880.54455405454,20982.467287766656,21474.66141844696,85867093.56557134
2021-06-01,20832.410804115276,21192.864543381464,20761.563872211216,20930.78002712447,37011436.733416915
2021-06-02,21160.62853796695,21168.12563875158,20470.067842072483,21076.876226268752,2176376.2152447877
2021-06-03,21662.823231625098,21697.018888395185,21048.71496228105,21636.290533093408,7852314.358183689
2021-06-04,20736.946156594113,20649.566210633984,20024.269341197174,20639.243564831108,47295465.181813814
2021-06-05,21050.868461038677,21610.08958243163,20523.11114983262,21058.23683970932,152877577.0872023
2021-06-06,20795.851330943315,20870.8793287037,20145.035547846383,20723.859145523158,280686680.1924313
2021-06-07,21068.90077513154,21295.778807749084,21158.839928773585,21161.50477520168,373988086.28103006
2021-06-08,20727.400721932765,21220.03759012975,20318.63615014427,20761.59942572576,654046110.397193
2021-06-09,19635.092236667228,19909.804775642497,19217.173388151925,19720.47864788889,1095425424.079668
2021-06-10,18926.021014572725,19122.44615431195,18407.57425119037,18836.483085636206,879564214.8708016
2021-06-11,18999.033249744527,19031.335476071148,18902.710019511895,18939.001556512576,1091166394.698139
2021-06-12,19229.88038816547,19714.052865966456,18886.478748870413,19162.32410866956,2075369758.7619026
2021-06-13,18801.092346833186,19197.3345125831,18362.40797539631,18719.10915709097,2071574844.2038877
2021-06-14,19073.138573770695,19648.916619160722,19079.855561310334,19152.6020520018,953996961.1077197
2021-06-15,18253.632970461837,18497.54757146315,17942.85125792396,18274.539483588163,3993625379.0306625
2021-06-16,18232.86074330732,18730.207574379696,17946.102377097894,18311.410304839083,1140560364.6126707
2021-06-17,17668.14780207295,17795.875456892463,17297.9993227017,17719.39351046872,4659878748.867101
2021-06-18,17396.55806663345,17448.277305712007,17118.159855079586,17443.766869556235,5358626539.953769
2021-06-19,17532.9281939041,17548.85504443791,17178.81948676086,17538.34627820557,7212651983.986528
2021-06-20,17116.087841937828,17457.701373578748,16989.70964432762,17155.792837036006,2042526760.6488109
2021-06-21,16958.55590675839,17259.108727960076,16663.61784756732,17026.495350849935,6329167275.130361
2021-06-22,17550.060328293574,17882.256443167946,17385.26277750011,17608.610527383837,5604182021.474965
2021-06-23,17313.01365075946,17378.18704664222,16887.413032265664,17374.29704208795,5281981958.528273
2021-06-24,17963.964323667722,18106.102374993905,17445.603638480316,17879.38111997879,3389746466.9908624
2021-06-25,17389.919004567273,17718.59044211055,17036.58917552429,17344.94486221042,8823356701.043661
2021-06-26,17772.754406947337,17924.94501477455,17656.546324380746,17690.00736927054,8593042897.331518
2021-06-27,18514.644622547632,18932.75676138292,18179.700876634073,18525.808184430047,4519665006.9464
2021-06-28,17188.056293568396,17346.656243507292,17052.632915356684,17226.235059883977,11849222581.502625
2021-06-29,16933.676630120615,17295.170824852226,16506.016941658625,16883.314850458293,14580725799.611277
2021-06-30,17213.17555113788,17547.526798682244,16791.554489953505,17243.134822298507,16079799802.188026
2021-07-01,17172.55294286713,17315.871674935777,16721.07830367313,17207.073192590153,19504701983.55623
2021-07-02,17420.767018502196,17591.538898685365,17103.510997058904,17467.49151160735,11858908879.757244
2021-07-03,17157.08583559806,17545.315003030766,16785.684291199836,17220.858293990925,22987901104.991257
2021-07-04,17292.260388134207,17766.073285759416,16904.933353035845,17334.47624096022,22594205388.471493
2021-07-05,17297.79389321257,17538.852460362017,17198.52667963969,17322.85664577919,11709561284.104763
2021-07-06,18030.344975529246,18138.502407231226,17467.608974832106,17999.027709791666,9256907984.808628
2021-07-07,18128.753695629573,18682.01057424965,17966.856503205265,18208.403654886646,16331227165.45006
2021-07-08,18412.196650644735,18836.40772582005,18121.893903200733,18465.653435887078,16333920145.2886
2021-07-09,18367.93512662391,18557.50021874871,18040.27667921374,18311.348730191366,21717057878.362984
2021-07-10,18052.766086849184,18381.90701351428,17879.129669933503,18116.732296752034,22968835547.017902
2021-07-11,17925.851346726577,18064.120249101605,17584.266985105507,17954.102999194154,28834375684.670914
2021-07-12,18304.888324454023,18581.336387859552,17852.698259601264,18238.380442966318,22888685807.216778
2021-07-13,18018.598785195438,18275.584321870832,17936.38094251366,18080.991711084644,11147935415.36733
2021-07-14,18234.095217371538,18857.42095740511,18239.788707249994,18310.49818149773,36268993665.045296
2021-07-15,19520.770081515344,19805.038897554925,19050.872879046117,19523.78885070801,19054408224.212128
2021-07-16,20072.376036843452,20405.279245251022,19567.649827990957,20112.11364928392,43186977798.57569
2021-07-17,20008.530476300926,20335.29208218287,19934.541637802715,19995.85143394204,13496134500.61127
2021-07-18,20859.59421536308,21368.37080642318,20390.818407056377,20796.413693517,45935987042.9571
2021-07-19,20550.166080395367,21120.51052069872,20347.38179869534,20625.004220026294,13419198216.485271
2021-07-20,19462.10750115471,19709.600291612343,19072.77673979052,19446.41442273693,19570664922.804832
2021-07-21,18937.1332989821,19344.370777995235,18439.47358197711,18936.090155148242,12461371996.645338
2021-07-22,17885.18543364954,18264.741441223152,17727.936530107057,17949.069981426775,41401459401.478134
2021-07-23,17853.69695427555,18094.976619643865,17577.561304610794,17831.586057618308,49154447991.48835
2021-07-24,17872.21800864252,18016.112488119437,17484.4675904868,17912.76526925559,31463909870.78707
2021-07-25,18883.007646165635,19148.152509709238,18574.75656125217,18885.30517223488,55755628113.41781
2021-07-26,19066.091656027034,19287.263886498473,19029.440370005053,19146.070089604622,40852285530.45387
2021-07-27,19089.088792955787,19620.923865221015,18862.16033833489,19096.80694752572,43924120275.17062
2021-07-28,19610.337360757178,19846.069979297703,19116.041207531624,19648.36412326767,56084760763.73159
2021-07-29,18482.996060166442,18949.925820652858,18173.789670329144,18423.601829444713,28692196163.084637
2021-07-30,18544.998414450685,18925.407279992065,18461.40483210148,18627.522300876877,32468766577.340897
2021-07-31,19117.238930998486,19495.308237116184,19013.826647010646,19132.81164778336,63550803965.21331
2021-08-01,18353.0252661539,18659.719836823017,18156.368176331325,18360.65753000923,64689701098.73319
2021-08-02,19106.99783760732,19138.09820880774,18579.488101897772,19064.102448705842,70418035682.10838
2021-08-03,19348.31548890807,19551.936055113292,19165.847873023726,19333.95276423044,67503549873.498955
2021-08-04,19202.46916503836,19227.434028132782,18984.84915750527,19170.413867959945,22557348796.69374
2021-08-05,19665.348411651503,19977.519087428245,19037.056824270345,19611.01623127371,65414108057.345276
2021-08-06,21101.53267573105,21307.249098849155,20654.3312991587,21025.378130917987,40941121660.89362
2021-08-07,21184.690421525225,21719.55696229526,20799.466048977552,21224.193846897422,78353192745.9655
2021-08-08,21475.30146453937,21609.125191840765,21254.235761677577,21467.139077497875,46386035414.77644
2021-08-09,21329.470065907088,21362.11897805093,20757.290611859527,21257.172704292017,52465601169.269035
2021-08-10,20902.04976243471,21053.797010207734,20544.94383969913,20800.242739104688,51690024144.72436
2021-08-11,21484.942590500024,21996.491023122253,21345.853421487627,21401.579306233896,38465635378.6973
2021-08-12,20910.62765433681,21383.77378567503,20810.533623645675,20937.53924666965,22178984821.207653
2021-08-13,21002.025071398606,21330.996424839475,21016.604320516868,21066.242030671852,79241106043.16939
2021-08-14,20846.422066347382,21172.166115164473,20835.189940769742,20848.63357735534,73753558728.21063
2021-08-15,21282.914729519973,21285.24969321431,20601.458366634597,21231.610358002723,27627423068.10077
2021-08-16,21527.462504367224,22164.972188526317,21285.401516676924,21529.062313755236,73674645644.1459
2021-08-17,22281.548231931498,22730.828956173707,21892.744984273046,22285.296426398407,63540003851.96589
2021-08-18,22107.98548317309,22222.11480078196,21940.824891956116,22033.461613179934,48317758741.51439
2021-08-19,21912.79463304171,22328.842536077267,21450.67954077959,21943.207088818275,37309506903.33517
2021-08-20,21463.61154626545,21456.90734555102,21374.49199201609,21386.663469980573,82903136632.80795
2021-08-21,21167.406202687296,21801.051448802642,20941.618776343992,21187.151610803645,71595997847.06863
2021-08-22,21474.76788996445,21624.515660289595,21378.47694491315,21511.717899716026,60591150638.61478
2021-08-23,22076.126617582748,22515.666076140937,21480.4171750679,22086.288538552024,65772301783.83908
2021-08-24,21620.21046787752,21722.403993456766,21035.389356643613,21563.6174098052,26276261486.471718
2021-08-25,22129.353332308896,22690.59076285514,22051.434134301664,22212.42736019822,56121229612.07853
2021-08-26,23134.192473752228,23745.41303566413,22523.803852872243,23204.6372936022,34593085405.17486
2021-08-27,23691.738506172947,24061.74751571715,23455.69462029843,23585.264051991257,35920633117.09487
2021-08-28,24926.39526920185,25468.560573820312,24267.785369103618,25007.54685252482,71737629769.4388
2021-08-29,24543.671470289875,25183.749239555807,24274.763946711722,24527.059950418115,91777349247.09235
2021-08-30,23728.141508302226,23765.262189087058,23257.740516297472,23709.336574449117,51844543414.9427
2021-08-31,22536.667066074653,22762.76030201729,22276.3100183427,22539.00560915513,36404133149.49608
2021-09-01,23674.961016450496,23816.833174103504,23425.16087142489,23640.74216543773,71639708154.92468
2021-09-02,24134.01552696996,24916.67605553209,23722.044753903578,24199.395827012995,89525271724.0037
2021-09-03,24268.613622106997,24539.189231897435,23606.726344170056,24255.839946722757,79807971985.25244
2021-09-04,24525.19964319176,25096.303612453168,23871.19979585404,24556.58953221317,89491310664.4137
2021-09-05,23864.189022547762,24315.09180213547,23531.854464557156,23825.670713616786,62921722894.06594
2021-09-06,25577.029062931546,25832.44202231925,25299.993123325152,25669.123835877064,80107126233.18524
2021-09-07,25889.6470832396,26056.805660308397,25671.222237278627,25871.310166890784,31155701352.806225
2021-09-08,25977.68340304554,26279.60675614014,25676.416626698847,26059.701007414344,47709395404.024
2021-09-09,26672.165977836732,27061.037110786987,26268.17375014082,26731.337648042816,50890593111.06158
2021-09-10,27147.42515009822,27415.38159715108,26732.409299323113,27224.00360419638,60413589102.487335
2021-09-11,27428.48063890008,27531.971961841577,26712.108888001894,27515.75020313008,93260465885.9833
2021-09-12,27061.153260679148,27684.902210848653,26435.63186065948,26973.298274202945,88586369069.9393
2021-09-13,27403.852671415563,28258.25085121809,27442.94662713991,27462.70316601609,30164528673.73807
2021-09-14,29247.510146244513,29421.54622613134,29012.64470394908,29123.118381616096,33001606180.855297
2021-09-15,30558.02427573638,30723.967247173165,29803.184765901486,30415.095673457687,47168221811.94141
2021-09-16,32013.260321213827,31997.26987778673,31594.86528164181,31990.463766398832,41719367655.45737
2021-09-17,31514.893916105757,32273.24990431614,31482.914762406865,31627.804824253817,66273571260.26908
2021-09-18,30776.686808440034,31578.43166019033,30298.825474743026,30815.34520030246,87705234478.23921
2021-09-19,30914.08955576461,30957.88580547963,29914.257004893272,30822.32156016706,91511404393.49916
2021-09-20,30956.0329025701,31145.613977241424,30136.512173912248,30997.13798137196,67635958111.858734
2021-09-21,32005.903686525922,32900.39651131546,31666.571472117546,32138.63069758018,80717261443.73405
2021-09-22,30652.776622720714,31201.789393723953,30607.29325878044,30635.380349276864,56951179682.378006
2021-09-23,32274.67608523356,32206.95895324627,31867.647309957887,32163.672544674984,33328373473.64036
2021-09-24,32234.97414336535,32740.121070153487,31244.044993438863,32139.863805572677,55725161117.63918
2021-09-25,31753.330820452476,32152.060424234893,31082.094584711514,31856.82627731635,57250845944.13969
2021-09-26,31070.566951619934,31360.08281436038,30804.194615899905,31016.98058471037,69726707494.70221
2021-09-27,29518.454728558874,30284.737740096516,29460.381641197175,29601.188789197044,32594770474.409668
2021-09-28,30364.79088828175,31191.402236134272,30101.355521764504,30450.598380200936,42321149981.87988
2021-09-29,30753.99131772115,31007.37839428094,30312.538464931935,30639.37805290895,41442831328.78262
2021-09-30,29502.1890944738,30416.623898202604,28714.084193903214,29576.227574701483,80439709590.68494
2021-10-01,28477.84409645014,28893.505695253378,28398.585845944875,28545.426150308736,45451246340.942024
2021-10-02,28230.37944353793,29029.011552704127,28191.842315896036,28372.05433483027,64783912529.4276
2021-10-03,30017.002470208223,30340.276810574545,29241.36745859075,29906.149634214944,63438512749.58281
2021-10-04,29880.045299630914,30595.07489462269,29532.49217518689,29792.872898822967,32114588789.903156
2021-10-05,28604.93201999051,29346.55881911024,27895.641877979917,28568.555981887985,50276526571.429924
2021-10-06,28543.470676367466,28546.88297437362,27652.496707024853,28472.214471310534,68693171893.22152
2021-10-07,28254.49681151914,29149.728143491702,27673.643098820743,28353.15201011866,42689169956.312386
2021-10-08,26161.69970790487,26820.799491703983,25527.68478905701,26172.607509917707,68933870661.43947
2021-10-09,26195.634695040488,26857.459980614385,25713.447973861974,26234.666793022152,26229790354.90282
2021-10-10,26051.591416703806,26315.51301176759,25701.487409027464,26157.850746663407,17909796968.99223
2021-10-11,26805.101761784364,27456.348893784714,26413.555242973154,26808.820015040055,61648950526.32219
2021-10-12,28522.608355684628,29127.497515736413,27957.250787998615,28403.10523005325,57905658927.30143
2021-10-13,29341.08081215906,29732.351551715426,28831.713790819373,29476.65600345575,63971143773.345924
2021-10-14,29295.56407432043,30195.443260093958,28501.771621978452,29356.78444442844,46654386216.03403
2021-10-15,28416.340377203756,28542.32026658064,28162.055860611483,28499.690304653017,58033848056.08611
2021-10-16,30733.200592612542,30952.466396165895,30255.304258654724,30813.887788923537,51262199614.43915
2021-10-17,31118.46741557402,31491.7054433976,30339.82167234646,30991.885845501976,50657097716.56232
2021-10-18,31118.864518030954,31666.516173116805,31004.545252728476,31128.804239630226,36833869383.44977
2021-10-19,31220.264943630504,31835.246304398926,30993.507706799566,31230.789903171404,27596958061.533405
2021-10-20,31623.492323073933,31557.36022285042,31406.715569530905,31541.30336918092,50120217480.023575
2021-10-21,31421.92750530622,32439.305088473964,31053.160174206616,31530.869116247857,27952601509.486427
2021-10-22,31110.388440644514,31155.970629724503,30303.135447801556,31114.350743035706,31273491322.235264
2021-10-23,30706.83892808596,30860.235065759436,30448.31486761939,30728.353318866288,26670304087.08074
2021-10-24,30850.94202514052,30834.0313844337,30086.983368171856,30821.073110355388,30133730427.830387
2021-10-25,30593.9641681007,30959.57661611872,29931.588626949375,30441.88936476405,25689274408.993725
2021-10-26,29993.245041871785,30749.24281997069,29073.59674344631,29912.645748711202,10229748773.170305
2021-10-27,30097.0338011955,30729.710405903366,29969.912393012582,30127.804622643118,37374874580.92432
2021-10-28,30116.183139932324,30758.691197540913,29230.737016750198,30017.85872744327,22016827600.41265
2021-10-29,31388.628026420083,31504.877315220907,31400.779076592167,31492.32963410325,25509786498.84637
2021-10-30,28977.0429076441,29587.145315906215,28995.159842402587,29113.742500960612,11332440107.805101
2021-10-31,30094.32503081912,30599.669981986906,29698.7094405056,30183.532953711598,7054676395.724927
2021-11-01,31382.441884955995,31903.120553958004,31191.549494246407,31432.60468965297,13163899640.59909
2021-11-02,29606.305682113638,29667.305625639983,29265.20443761083,29603.173442131392,24179489770.74383
2021-11-03,29451.11475093747,30021.273048051273,29243.457753718118,29417.2469273791,8414810406.063416
2021-11-04,29327.03896020964,29648.04134875352,28709.252908012473,29207.112884871087,26519279727.672264
2021-11-05,28093.42880417145,28735.466850668756,27910.157311654246,28090.66074777858,10085425837.865213
2021-11-06,27547.89325865454,27948.598771453053,27103.30205007634,27547.541849917412,9325087675.26076
2021-11-07,26619.658307132697,26859.75658332196,26692.565871314873,26739.92297990276,8353844848.822038
2021-11-08,28121.150626732382,28801.997332443312,27817.211036070745,28252.549972735604,4812180762.837237
2021-11-09,29173.53672792344,29309.41563803315,28688.540789167753,29158.619189450776,17496348260.971416
2021-11-10,30368.771380630336,31182.85558582908,30191.6231557648,30387.557390008795,18047965955.220814
2021-11-11,31272.715521868202,31740.27303022396,31000.17649812771,31167.00315745522,12952011460.535763
2021-11-12,30133.39945809388,30378.59284809229,29831.882400912255,30235.996366531308,6117932450.50528
2021-11-13,29739.214595158806,30743.831848727,29145.90081830034,29881.158566035214,6939350882.198737
2021-11-14,30423.863285343523,30912.73719673623,29953.342353169926,30439.375566166418,8708619785.702257
2021-11-15,29367.809122777246,29509.503932994772,29416.90558867797,29445.108847489544,13320318846.42907
2021-11-16,30056.735108756762,30760.492462461574,29968.97822220599,30192.718774414956,5051108757.514772
2021-11-17,30163.402002371145,30324.414100368787,29925.31091794737,30095.807334684483,9114562810.451307
2021-11-18,29761.727152060204,30598.151671897645,29010.86386972594,29877.77451975191,5824505859.626743
2021-11-19,30667.725849953567,31386.150822695792,30145.486206612175,30634.542666507536,4188956611.9546027
2021-11-20,31097.138272011223,32080.6527800021,30834.979392355046,31165.374938300058,4856913040.613048
2021-11-21,30851.48577244922,31418.571269446835,30794.719420353867,30952.547061119494,1975801567.9884348
2021-11-22,32114.22020548729,32591.728825641727,31235.825752938737,32152.883558303678,5725491717.489265
2021-11-23,31332.883783702313,31944.84430719655,31100.427401497906,31238.71599379274,2371075345.8644032
2021-11-24,31906.435697807912,32067.83895013561,31508.16754019241,31940.901982641797,4089420483.697922
2021-11-25,32718.83493347706,33172.48157035912,31851.07355704421,32636.99126496886,1151865015.243006
2021-11-26,32342.87544821181,32996.46828636407,31799.511089875756,32464.459296948946,3717031947.716508
2021-11-27,33001.723491717865,33000.29114683091,32202.95615960711,32911.949100915845,1148119138.981013
2021-11-28,31724.622271565226,32207.160193876218,31360.62201932058,31808.299306955774,2424460287.193139
2021-11-29,32875.49995186541,33657.359039853385,31883.651323327056,32817.28434402301,1834108690.71073
2021-11-30,32788.06822408688,33608.108988489395,31939.3588019645,32766.5139017751,1661737995.693449
2021-12-01,32522.718757403658,32480.156242735586,32201.77459871701,32383.745623823746,757530730.579621
2021-12-02,33494.622573322624,33623.66872842485,32659.829788615723,33532.40604411542,743067508.7307829
2021-12-03,32815.002295315986,33217.72292124852,32200.014070232985,32957.985509515165,324866100.6361941
2021-12-04,31544.80171709602,32529.045507786064,31177.417141398644,31697.216041665335,143499176.23623148
2021-12-05,30442.961814047918,30461.12232222309,29904.209235152604,30343.780569533614,125738899.92874162
2021-12-06,31024.486888303036,31686.774903358404,30796.853183016276,31016.814681409323,31895799.16434426
2021-12-07,30031.87078515486,30040.33234171646,29452.874266157654,29949.436741964535,20170197.108177174
2021-12-08,31561.84403377912,32237.47992019457,31446.389793084487,31645.887409387637,154391.45490855473
2021-12-09,29749.777102131742,30114.21660202421,29454.783981374767,29795.93584993975,24303835.472558185
2021-12-10,31283.849135322977,32175.448282847952,30595.245390200664,31431.544746993266,89296664.3090468
2021-12-11,31902.80172691766,31978.88303784398,30952.496605493634,31756.249074864525,172693909.67258164
2021-12-12,31844.50381677964,32400.765283214703,31254.216567313368,31791.13670108314,347158941.90056235
2021-12-13,31534.613636295515,31620.59633425589,30830.488592066962,31398.593332494296,214597768.9667883
2021-12-14,31825.350067596817,32583.133336023508,31654.72773949545,31900.15708198985,672429198.11706
2021-12-15,32027.4002726946,32830.2555679341,31589.352656165673,31991.741122745218,606009178.8690789
2021-12-16,33237.82833149872,33304.817735346216,32569.577816961286,33178.6045329275,1742435407.9543633
2021-12-17,33364.03232795279,34293.995622847266,32593.495837487295,33425.01637050973,1865026705.3006403
2021-12-18,33826.77724558791,34309.70413427692,32927.54514664284,33709.43160111316,2767700328.9535327
2021-12-19,33626.24874842915,33604.21113585087,33050.231598927036,33476.55449760904,784172661.2438824
2021-12-20,33682.40189567797,33983.63324195077,32972.905006582565,33553.27041732252,1729293740.221527
2021-12-21,34078.59253427747,34161.38072633458,33502.581293064795,33997.31617858878,1682301209.1855757
2021-12-22,32316.994252668283,33069.57990921394,31583.241744128445,32389.071376389842,1139275109.1068032
2021-12-23,31140.478797015705,31919.13056916531,30893.026389714796,31208.633445939693,2455542464.7028465
2021-12-24,32177.767004753936,32131.01351096452,31887.663006097195,32029.35567963995,5249181704.620485
2021-12-25,32163.370246330793,32812.432720985365,31602.1157149476,32321.654399093233,3056821271.8965225
2021-12-26,32342.266459888862,33061.242273609976,31780.237792665226,32272.541642306103,5384057263.595993
2021-12-27,32486.343036624432,33329.97664998433,32395.67736768631,32419.47910504986,8954367927.329718
2021-12-28,32927.55872293424,33393.85464733445,32229.374998437146,32887.20955649817,8193377300.448518
2021-12-29,32645.440554457695,33412.35217788446,32091.560264530883,32486.222703229687,6142236490.83927
2021-12-30,31797.711398619078,32369.615800964493,30988.11557986645,31857.64217483074,6479189921.1508465
2021-12-31,31929.262428063837,32358.631695730382,31602.44572159123,31980.44013035516,7990526017.150014
2022-01-01,30659.74909462838,31572.860824002095,29948.500587584953,30789.391088575056,5238743370.193655
2022-01-02,31119.156871059593,31597.467400261485,31098.889248735915,31136.967796863173,11707358914.788956
2022-01-03,29118.346338177544,29601.30972623637,28939.113775824328,29188.091713490852,8751316360.047884
2022-01-04,30104.673679901305,30595.411087032902,29960.274039597665,30151.89555789047,16848359426.95498
2022-01-05,30662.42545917969,31336.51677399864,30288.901001404454,30560.1797187892,16452806613.074234
2022-01-06,30876.228368111264,31509.625340385708,30363.969384502278,30742.35019392234,15002059511.048784
2022-01-07,31607.835078840242,32091.319283266723,31184.224801309498,31707.48120597078,11391656050.261877
2022-01-08,33417.97942414023,33795.211536188144,33318.471234675715,33460.63874999163,9053360902.176327
2022-01-09,34696.292473807924,35058.06524960548,34503.470783936544,34548.20829439486,21388869996.343536
2022-01-10,32077.422758126322,32772.2198308415,31734.391321902127,32218.601945937637,16219174486.226765
2022-01-11,30553.96997174902,30898.38843850217,30616.016658803477,30679.02980683415,11026337090.459972
2022-01-12,29815.204015432584,30628.644549634508,29542.13231873571,29916.083745499018,10882330688.14903
2022-01-13,29882.078976278863,30289.353117523413,29440.226896361655,29853.654465771557,10668278471.860325
2022-01-14,30199.059653597546,30608.681325622598,29809.027214770074,30304.983975860367,27666170774.124126
2022-01-15,29582.112884326558,29538.649164356902,28745.83227188737,29444.29111194594,13508310463.623354
2022-01-16,29532.68574200581,29760.155753583673,28665.275144339143,29548.43076302558,22897086240.92751
2022-01-17,28679.00749042343,29495.293018629472,28025.99660886413,28678.57216106903,21589508212.225212
2022-01-18,27907.84374386003,28234.814445182026,27567.20581110196,27978.725434154923,26610964429.567406
2022-01-19,26509.60823705,26651.639614165164,26024.054994220296,26517.308796585632,37632897595.70152
2022-01-20,25622.31769485088,25934.431453415647,25157.651426494496,25580.898732451977,38792462673.487816
2022-01-21,24354.971139540958,24517.76152191037,24279.846354989168,24293.95029074762,25259932041.793068
2022-01-22,23450.677901254916,23415.96748116329,22935.355752573774,23391.294869448826,9913801903.27127
2022-01-23,24202.569571541277,24418.178318836584,23786.284753999375,24183.73259313352,26172006445.529793
2022-01-24,23401.827567977594,23688.03676169796,22701.71138915738,23307.581085543578,34268019741.573967
2022-01-25,25465.63857354692,25805.22200974566,24660.0347592975,25385.06438713843,33406531038.013603
2022-01-26,25813.393647955716,26022.622860229247,25573.733569674536,25747.21092767864,38476526726.7462
2022-01-27,25721.718674053096,26183.23740508031,25503.773035400478,25836.53480812953,17786161846.866566
2022-01-28,24859.634687406528,25706.471646173413,24803.48239209288,24982.830530413314,40649813999.09801
2022-01-29,25446.84822210946,25809.132969503225,24869.361378155358,25520.23234508379,20187178470.503723
2022-01-30,24970.272886738614,25122.631277002078,24609.284327794874,24929.507260521295,47995119260.76926
2022-01-31,24939.010146984325,25143.493012635303,24402.277444954936,24961.176298341707,29025473613.035183
2022-02-01,27096.41778088357,27495.364971812935,26494.772234888926,27122.88802189019,48535711962.674644
2022-02-02,27053.977025140037,27564.409141369935,26151.138599789716,26950.329591197624,15442375088.468966
2022-02-03,28064.117759609948,28126.28691774897,27224.242161598377,27953.543925106012,34939055236.97512
2022-02-04,27292.934584241422,27760.110263735474,26618.45544145919,27181.713735290752,51917905834.46211
2022-02-05,27016.50454313734,27084.055737592065,26349.781794548366,27066.881944439738,26513307118.54594
2022-02-06,28717.995882897914,29023.472318084037,28651.072825351228,28663.233109922403,59390520157.90188
2022-02-07,27884.437251676012,28598.784207156543,27368.58633571833,27948.26180805618,51100747180.41746
2022-02-08,29545.639562199853,29938.508819185045,28864.088156530594,29637.33456107063,49581816795.370926
2022-02-09,30187.076965477692,30794.72077775005,29554.962809451514,30282.57838879429,36428188960.466675
2022-02-10,29548.848443903542,29777.57196928251,29229.512772440474,29595.577605504033,45040555677.10787
2022-02-11,30140.741314022864,30833.26640191433,29314.961550001844,30161.86740387139,53048508365.34696
2022-02-12,31200.992661604632,31146.84722642231,30969.73283662526,31098.073844003808,46015405838.220795
2022-02-13,31561.153347616822,32491.874731879343,31644.985319459476,31681.57784674066,61406512829.52179
2022-02-14,29915.495743457177,30022.838630024573,29170.947916946974,29845.381228697424,44978245455.850845
2022-02-15,29005.406824280104,29756.914931304575,28517.930220327176,28996.286067379526,30208042669.810425
2022-02-16,28597.327137013734,28961.182494474397,27817.384967385075,28658.097968456324,31439208929.205753
2022-02-17,28495.418220590633,29115.3039412522,28190.299028918955,28497.464456936254,17576466133.142487
2022-02-18,28972.958507398547,29309.060646714293,28520.60736410891,29031.037399943132,38359325985.02531
2022-02-19,29152.487234631568,29916.03068036533,28486.728291635485,29124.503841886824,70426029142.34242
2022-02-20,27657.627549526802,27781.08089638216,27017.391082193466,27675.936863668863,74498705035.02574
2022-02-21,27867.354453413198,28110.939439233494,27670.97286256251,27961.190663282887,32649343282.05628
2022-02-22,28365.67434560675,28896.02053831536,27976.15774189069,28474.851746698765,88179592753.5963
2022-02-23,28960.84259300733,29018.48240178185,28234.925355938605,28947.325441950572,55430740295.69799
2022-02-24,30076.02813365758,30131.603799292985,29676.096732285245,29955.483364415322,86791162877.32861
2022-02-25,30691.968550232912,31610.27539889939,30338.846353634963,30739.93585729532,71791115602.56665
2022-02-26,31214.30716969751,32054.034681453664,31009.71089339369,31141.74686610848,73573370699.35126
2022-02-27,31020.984073544263,31321.447081099097,30151.841770288094,30971.843726637755,25544798412.48492
2022-02-28,29203.911769955987,29883.85343674839,28891.448096495318,29078.422409046078,36089258379.741936
2022-03-01,29522.888513865826,29909.428869597126,29140.192203355287,29428.42884358852,20003834453.766277
2022-03-02,29573.74539711415,29793.220395789474,28769.410219947284,29554.06083837567,75118107682.7166
2022-03-03,29793.028458391254,30373.130932147964,29473.978882107982,29746.3176675516,46468075466.8635
2022-03-04,28440.683045674694,28887.78653678699,27853.236225457797,28327.82880942087,81427662034.095
2022-03-05,27143.704104713222,27977.27175694504,27126.161300218704,27171.005861642956,46457103334.60112
2022-03-06,28042.370482783354,28314.38913063127,27367.63509993229,28091.025626347033,84663757425.66965
2022-03-07,27831.04679664901,28531.744512511083,27668.186881801656,27967.862480045544,30235819687.308506
2022-03-08,28644.29681802018,28595.62302029521,28021.70921505505,28551.063015051448,33711473615.622208
2022-03-09,28579.46857891508,28590.853928271994,28456.792711950773,28493.70801695476,47143552067.52482
